xxx-2	xxx-2
应变	标准载荷
%	MPa
34.15380239	230.7705622
34.17359591	230.7700775
34.18376684	230.7665697
34.20354843	230.767539
34.22304153	230.7631542
34.24268007	230.7668236
34.26208735	230.7861167
34.28140402	230.8094945
34.30164576	230.8459345
34.31167126	230.8613735
34.32209253	230.8796743
34.33270216	230.8889516
34.34327602	230.8877054
34.35408831	230.8825359
34.36468601	230.8802743
34.37501431	230.8700739
34.3851614	230.8616505
34.39524651	230.8488192
34.41517115	230.8230181
34.43442106	230.8082252
34.45388556	230.7997557
34.47332859	230.8010019
34.49246883	230.8132101
34.5125699	230.8249567
34.53249931	230.8294799
34.55221415	230.8357571
34.57177877	230.8397957
34.58205938	230.8458883
34.601686	230.8499731
34.62189674	230.8547271
34.63242769	230.8605889
34.64261293	230.8722663
34.66258764	230.8820975
34.6831131	230.8764203
34.69339371	230.8802281
34.71347094	230.8770896
34.72366571	230.8757049
34.7339344	230.8691969
34.74425316	230.8598042
34.76418734	230.8656199
34.77419138	230.8620197
34.7940588	230.8468576
34.81420994	230.8438113
34.8332262	230.835734
34.84333515	230.8344648
34.862957	230.8243105
34.88219976	230.8352494
34.90171909	230.8400496
34.92156267	230.8670738
34.94099617	230.8938672
34.96123075	230.9211221
34.97162342	230.9333303
34.98196602	230.9432307
34.99242306	230.9569851
35.00270128	230.9548619
35.01340628	230.9573082
35.0242281	230.9497848
35.03462553	230.9406921
35.04483223	230.9293609
35.05505323	230.9124218
35.07519007	230.8767434
35.09461164	230.8510347
35.11361599	230.8425651
35.13297081	230.8502269
35.15259027	230.8803205
35.172472	230.9017598
35.18269062	230.9022213
35.1930809	230.9043676
35.2032733	230.9071369
35.22328377	230.9011598
35.24288893	230.8883746
35.2628231	230.8820282
35.2824688	230.8975135
35.30283451	230.9163911
35.31290293	230.929384
35.32332659	230.9453539
35.33352852	230.9529926
35.34391165	230.9626622
35.35440922	230.9655239
35.36499977	230.966147
35.37550688	230.9613468
35.38582087	230.9479617
35.39591551	230.931161
35.40598154	230.9168989
35.41609764	230.9117987
35.43553591	230.8947672
35.45469046	230.8717355
35.47451735	230.8555579
35.493958	230.8619043
35.51279783	230.8616274
35.53230524	230.8600812
35.55166721	230.8840129
35.57114124	230.9044137
35.58144331	230.9132064
35.59154987	230.9283224
35.6016326	230.942423
35.61177254	230.9567082
35.62194824	230.9704626
35.63211203	230.970578
35.64252853	230.9712472
35.65297365	230.9711318
35.66346169	230.9748935
35.67363024	230.978009
35.68384647	230.9762089
35.69428682	230.968824
35.70462227	230.9577005
35.715065	230.9517464
35.73504925	230.9384305
35.75502396	230.9149603
35.77491045	230.8988981
35.7942152	230.8943287
35.81380367	230.8929671
35.82387209	230.900629
35.83389282	230.9066984
35.85346699	230.9141064
35.86369038	230.9188143
35.87381601	230.9120064
35.88395596	230.9137603
35.90358734	230.9136449
35.92310429	230.8908901
35.94256163	230.8868976
35.96149683	230.8977212
35.9808588	230.9245376
36.00107908	230.9570082
36.02137566	230.9949482
36.03183985	231.0025177
36.04256392	231.0100642
36.05346918	231.0146567
36.06416941	231.0120258
36.07454062	231.0058409
36.09478235	230.9673701
36.11489058	230.9355919
36.13418102	230.9218375
36.15345955	230.9038368
36.17324352	230.9041137
36.19257689	230.9243069
36.21228456	230.9273762
36.2224412	230.9263608
36.23251677	230.9338611
36.24262571	230.939169
36.26248837	230.9456308
36.28259897	230.9469462
36.3025713	230.9581621
36.32237673	230.9693548
36.33274794	230.9670009
36.34299517	230.9700472
36.35331631	230.9708087
36.36356115	230.9717318
36.38361216	230.9608622
36.39379263	230.9552081
36.40416145	230.9485617
36.41436815	230.9485848
36.43452168	230.9391228
36.45477057	230.92523
36.46491289	230.922576
36.48459196	230.9260608
36.50408506	230.9176374
36.51438951	230.9100678
36.53423786	230.9007905
36.55352831	230.9038368
36.5732336	230.8861361
36.58323765	230.8866207
36.60258532	230.8962442
36.62196398	230.8983904
36.64194345	230.9070677
36.66167021	230.9352919
36.68168306	230.9604006
36.692307	230.9749858
36.70277357	230.9884171
36.71333075	231.0011792
36.72375679	231.0081718
36.73432827	231.0042716
36.74498796	231.0012946
36.75580263	230.9924327
36.76605701	230.9791168
36.77647829	230.96467
36.79652929	230.9135295
36.81608438	230.8613966
36.83489799	230.8418728
36.85346842	230.833934
36.87272072	230.8442498
36.89195156	230.8883054
36.91168785	230.9137603
36.92220688	230.9221145
36.93241835	230.92583
36.9427228	230.9277916
36.96264982	230.9249761
36.98230505	230.9097216
37.00229168	230.897375
37.02194214	230.9096524
37.04202652	230.9239838
37.05216408	230.9387767
37.06226349	230.9546773
37.0723772	230.9678317
37.08251476	230.9738319
37.09291935	230.9817707
37.10319996	230.9847708
37.1137929	230.9856247
37.1239686	230.9779167
37.13411808	230.9679932
37.14417934	230.9595006
37.15461731	230.9461847
37.17441559	230.9281378
37.19374895	230.9152373
37.21341133	230.8973519
37.23332882	230.8862745
37.25235462	230.8823975
37.27176428	230.8716663
37.29136229	230.8688046
37.31076479	230.8795127
37.33063459	230.8901978
37.3408556	230.8991751
37.36095905	230.9205221
37.38123178	230.9223683
37.39166021	230.9227837
37.40200996	230.9218375
37.41244078	230.9247453
37.42267132	230.9254146
37.43304014	230.918722
37.443223	230.9068369
37.45371819	230.8933133
37.4639535	230.8876823
37.47418165	230.8864822
37.49420881	230.8697046
37.50421286	230.8611889
37.5143671	230.8490269
37.53406763	230.8410189
37.55332947	230.8426343
37.5634551	230.8361725
37.58322001	230.8470422
37.60310888	230.8557887
37.62325525	230.8516347
37.63330221	230.8487038
37.64359713	230.8430728
37.66332626	230.841042
37.68290758	230.8204334
37.70251513	230.8141332
37.72191525	230.8281645
37.74151087	230.8399573
37.75165558	230.8533194
37.77223587	230.8773665
37.78232336	230.8883746
37.79312372	230.8915363
37.80378342	230.8931979
37.81484365	230.8882131
37.82548904	230.8814744
37.83617258	230.8719201
37.846241	230.8633352
37.85651207	230.841942
37.87638187	230.7970094
37.89561272	230.7656928
37.9142189	230.7443919
37.93363094	230.7352992
37.95277357	230.7381378
37.97184706	230.7658081
37.98189402	230.7785933
38.002069	230.7919092
38.02223682	230.8071175
38.04213524	230.809056
38.06225777	230.8155409
38.07234764	230.8219796
38.09226751	230.8247721
38.10259581	230.8232489
38.11292171	230.8240336
38.12322617	230.8216104
38.13377619	230.8258106
38.15379858	230.8273337
38.17404032	230.8172948
38.18427563	230.8097022
38.19451332	230.8096561
38.21432829	230.7958094
38.23460579	230.788009
38.24467897	230.7860243
38.25471401	230.7810626
38.27425003	230.7698237
38.28429699	230.7644696
38.2943368	230.7572924
38.30439806	230.7529076
38.3238554	230.7591386
38.34326506	230.7390378
38.36297035	230.7256527
38.3822608	230.7389917
38.40157986	230.745915
38.42142582	230.7446688
38.43147039	230.7516845
38.45105171	230.7866936
38.47118855	230.7967094
38.48138809	230.8049482
38.49197865	230.8161871
38.50211859	230.8234335
38.51266146	230.8264798
38.52323771	230.8260644
38.53393793	230.8228335
38.5445261	230.81141
38.55495691	230.8048097
38.5654664	230.79364
38.58543158	230.7554462
38.60516548	230.7181985
38.62440348	230.6990439
38.64307404	230.687205
38.66224289	230.6896974
38.68149757	230.7202525
38.70137691	230.743538
38.7114048	230.7526307
38.72200727	230.7506691
38.73205662	230.7527922
38.74236107	230.7559308
38.76208782	230.7451073
38.7721014	230.737907
38.79186153	230.7232064
38.81122828	230.7210833
38.83135796	230.7268989
38.85183811	230.7323914
38.87231112	230.7505075
38.88259888	230.7514999
38.89327288	230.7514306
38.90378237	230.7456612
38.91448021	230.7406994
38.92492771	230.730799
38.93518209	230.7143215
38.94546986	230.6988824
38.95560741	230.6787123
38.97539139	230.6467495
38.99472713	230.631795
39.01438475	230.6129635
39.02451038	230.6086249
39.04452085	230.614279
39.06359196	230.6135405
39.082973	230.6039401
39.10266161	230.608648
39.12214518	230.6210869
39.14203167	230.6375414
39.15235043	230.648088
39.16258097	230.6611732
39.17265892	230.6720659
39.18274641	230.6819432
39.19299364	230.6838356
39.2031765	230.6872511
39.21372175	230.6866973
39.22413349	230.6887512
39.23464775	230.6828894
39.24470901	230.6767738
39.25482035	230.6677734
39.26501751	230.6567191
39.27540064	230.6435186
39.28569317	230.6348182
39.30540562	230.6129635
39.32483912	230.5876471
39.34494972	230.5744235
39.36401606	230.5655847
39.38330412	230.5638538
39.40330505	230.5695771
39.42331553	230.5839777
39.44314957	230.5851547
39.4535017	230.5852239
39.46371078	230.5839085
39.47384834	230.5754158
39.48388815	230.5731773
39.50321436	230.5585921
39.51326132	230.5446992
39.53297377	230.5329526
39.55210924	230.5307602
39.57154989	230.5419299
39.59156752	230.5649616
39.60180521	230.5829161
39.61196661	230.6014477
39.62255239	230.6103788
39.63310242	230.6114635
39.64398623	230.6113942
39.65476036	230.6107942
39.66540098	230.6019554
39.67581511	230.5911088
39.68584299	230.5740312
39.70597267	230.5292371
39.72553492	230.4910201
39.74421024	230.4766888
39.7633028	230.4594727
39.78290081	230.4627498
39.80182886	230.4710116
39.82126236	230.4792043
39.83152151	230.4855045
39.8415494	230.491874
39.85185623	230.5010359
39.87175703	230.5028129
39.89192486	230.4956819
39.91201162	230.4990974
39.93201256	230.496305
39.95227098	230.4873738
39.96263266	230.4891508
39.97310162	230.4952203
39.98321056	230.4951972
39.9932766	230.5007359
40.00350475	230.4944357
40.0137949	230.4871431
40.02419472	230.4830583
40.0342989	230.482989
40.04454136	230.4789966
40.06463051	230.4595419
40.08500576	230.4333947
40.10490417	230.4266329
40.12452602	230.415094
40.14445782	230.3939778
40.15451908	230.3918084
40.16461849	230.394947
40.18393993	230.3954547
40.20351887	230.3745231
40.21371841	230.3691691
40.23302555	230.3585302
40.25208473	230.3587379
40.27195454	230.3543531
40.29182434	230.3607687
40.31136036	230.380108
40.3215313	230.3906545
40.33184528	230.3952932
40.34250736	230.4001857
40.35283566	230.4099938
40.36340237	230.421625
40.37380695	230.4227789
40.38448334	230.4185787
40.39529324	230.4078245
40.40588379	230.3947162
40.41622639	230.381908
40.42662621	230.3642535
40.44642448	230.3233826
40.46618462	230.2738344
40.4853487	230.2539183
40.50402641	230.2455641
40.52313805	230.2470641
40.54274559	230.2743652
40.56246758	230.298597
40.57282448	230.3060742
40.5829668	230.308382
40.59363842	230.306305
40.60433865	230.3075281
40.6144619	230.3102282
40.62455177	230.3049203
40.63456535	230.2946737
40.65464497	230.2621801
40.66469669	230.2591569
40.68425179	230.256803
40.70380211	230.2552337
40.72392464	230.2474565
40.74388504	230.2573569
40.76364517	230.2700497
40.77367783	230.264811
40.78442574	230.2571261
40.79463482	230.2529028
40.80506802	230.2536413
40.81507683	230.2494873
40.8352232	230.2361252
40.8551836	230.2076241
40.87460995	230.1968698
40.89381218	230.1910542
40.91352463	230.1729611
40.93362808	230.1767459
40.95255852	230.1787075
40.97212791	230.1627838
40.98218441	230.16373
40.99224567	230.1696148
41.01180553	230.1818461
41.03163719	230.1867617
41.04209423	230.1828385
41.05225563	230.1897849
41.06245041	230.20287
41.0725069	230.2083395
41.08282566	230.2104396
41.09289169	230.2045086
41.103549	230.2048778
41.11400604	230.2036316
41.12460613	230.2001468
41.13481998	230.1968929
41.14506245	230.1940312
41.15516663	230.1830692
41.16566181	230.1657147
41.1759901	230.1550066
41.18601322	230.1442061
41.19604588	230.1328287
41.21566296	230.1037045
41.23540878	230.0671953
41.25485897	230.0507408
41.27387524	230.0500485
41.29339695	230.0460329
41.31309986	230.054941
41.33283138	230.0806959
41.34299278	230.0834652
41.36329174	230.0708416
41.37355328	230.0676569
41.38365269	230.0668953
41.40363693	230.0590258
41.42333984	230.0342632
41.4432621	230.0251706
41.46275043	230.0257706
41.48215294	230.0308016
41.4923811	230.0395711
41.50248051	230.0477638
41.51269913	230.0571565
41.52293205	230.0714878
41.53321266	230.0735187
41.54343605	230.0720878
41.55442238	230.0711416
41.56513214	230.0648414
41.57606125	230.0517332
41.58643246	230.0413943
41.59673214	230.0262321
41.61686897	229.9827304
41.63661003	229.9370131
41.65582657	229.9111198
41.67449474	229.8986578
41.69382572	229.893096
41.71331406	229.9065504
41.73271656	229.9306437
41.75262928	229.9426211
41.76318169	229.9429211
41.77335262	229.9449519
41.78366184	229.9433596
41.80355549	229.933713
41.82369232	229.9105429
41.84341431	229.9056503
41.86301708	229.9103121
41.88313484	229.9050965
41.89331532	229.907612
41.90351009	229.9094351
41.91407681	229.9143507
41.93387985	229.9180432
41.95401192	229.9013809
41.964221	229.8953576
41.97452545	229.8931883
41.99442863	229.8806109
42.00454235	229.8727413
42.01470852	229.865841
42.03500271	229.8466633
42.04504967	229.8413554
42.0648098	229.841217
42.08444118	229.8285011
42.09470272	229.81987
42.10483074	229.8159698
42.12437153	229.8064848
42.14374542	229.7931689
42.16366291	229.7689833
42.1831131	229.7681756
42.20245838	229.7663524
42.22227097	229.7612753
42.23232269	229.7598675
42.24239826	229.7699987
42.26192474	229.7876071
42.27198601	229.7968844
42.28209019	229.7961459
42.29252338	229.8022616
42.30293751	229.8138005
42.31334209	229.8211854
42.32370377	229.8258933
42.33407021	229.8253163
42.34455585	229.8126235
42.35519409	229.8011538
42.36591816	229.7842839
42.37625599	229.7678525
42.38650799	229.7500825
42.40633965	229.7069039
42.42613316	229.6617405
42.4451828	229.6329855
42.46359348	229.6275391
42.48243332	229.6250698
42.50182152	229.6372549
42.52127647	229.6690793
42.5413847	229.6878185
42.55216599	229.6893416
42.56248474	229.6850491
42.5731945	229.6824644
42.58329868	229.6835491
42.59349346	229.6737871
42.60359287	229.6643021
42.61362553	229.6463476
42.63350487	229.6109923
42.6531744	229.5966148
42.67273426	229.5983687
42.69279957	229.5917915
42.70319462	229.5961532
42.71332264	229.602315
42.72360325	229.6140155
42.73368359	229.620985
42.74389267	229.6257621
42.75425911	229.6252775
42.76510239	229.616831
42.77544022	229.609123
42.78606892	229.602892
42.80621052	229.5740447
42.8264761	229.5295044
42.84621716	229.4997801
42.86529064	229.4854257
42.8848362	229.4765869
42.90471554	229.4658787
42.92389393	229.4683019
42.94288635	229.4637325
42.96243191	229.4556783
42.98210144	229.4549398
43.00147057	229.4730098
43.01186562	229.4816409
43.02186966	229.4848718
43.03208828	229.4895797
43.04254055	229.4953492
43.05291176	229.5012109
43.06324482	229.5067496
43.07332993	229.5072112
43.08361053	229.505965
43.09412479	229.4964338
43.10462475	229.4874335
43.11510563	229.4782716
43.12541008	229.4755022
43.13542366	229.4643556
43.14564228	229.4525859
43.16606998	229.4144844
43.17614555	229.3989068
43.18621635	229.3865371
43.20587158	229.3693902
43.22529316	229.339689
43.24512005	229.3191959
43.2644558	229.3218268
43.28350067	229.3265116
43.30323219	229.3276655
43.31362247	229.3323272
43.32386017	229.3391352
43.33395481	229.3435892
43.3541584	229.3479509
43.36446285	229.3353273
43.37490559	229.3219883
43.38537693	229.3071031
43.39562893	229.2994643
43.41517448	229.2759711
43.4251833	229.2572088
43.44508171	229.2188765
43.46461296	229.2066914
43.48358154	229.2103377
43.50306988	229.2120916
43.52304459	229.2326078
43.53318691	229.2523394
43.5434103	229.2669015
43.55367661	229.2754172
43.56411457	229.2780481
43.5750246	229.277148
43.58568192	229.270617
43.59673977	229.2626552
43.60723972	229.2489469
43.6174345	229.2336924
43.62744808	229.2104992
43.63774776	229.1774748
43.65755558	229.1235649
43.67691994	229.0887866
43.69566917	229.0689396
43.71461391	229.0654318
43.73420238	229.0758399
43.75361919	229.0940945
43.77286434	229.1100644
43.78326416	229.1165262
43.80367279	229.1232418
43.81378174	229.1308114
43.82404327	229.1302113
43.84437084	229.1178416
43.85447025	229.111149
43.86474609	229.1018256
43.88495922	229.0807555
43.90471935	229.0676011
43.92468929	229.0498081
43.93513203	229.0415462
43.95526409	229.0266379
43.96545887	229.0244455
43.98508072	229.0174068
43.99537086	229.0105065
44.01556492	228.9869209
44.03567314	228.9843132
44.05540943	228.9801822
44.07542229	228.9576582
44.08562183	228.9488886
44.10545349	228.9401421
44.12497044	228.9292032
44.1450119	228.9103717
44.16535378	228.8920017
44.18496132	228.886163
44.20448303	228.8669161
44.22450066	228.8488231
44.24408913	228.8414151
44.26337242	228.8420613
44.28291321	228.8406074
44.29308891	228.8368687
44.31328297	228.8481077
44.33313847	228.8527694
44.34326649	228.8587927
44.35363293	228.8625082
44.36393261	228.8608928
44.37478542	228.8601312
44.38525677	228.8611005
44.395895	228.8691777
44.40642834	228.8721779
44.41696167	228.862739
44.42781925	228.8506693
44.43834305	228.8335455
44.44915295	228.8148525
44.45940971	228.7963671
44.46964264	228.7767509
44.48928356	228.7296721
44.50875759	228.6732237
44.52784538	228.6340836
44.54607964	228.6204215
44.56436157	228.6159214
44.58340168	228.6166829
44.60292339	228.6508151
44.62255955	228.692009
44.63291168	228.6966015
44.64316845	228.6970631
44.65409279	228.7004555
44.66448784	228.6969477
44.67545509	228.6961861
44.68548298	228.7011479
44.69575882	228.6836779
44.70580101	228.6605078
44.71585751	228.6407762
44.73605633	228.6007592
44.75550652	228.5834739
44.77489471	228.5697887
44.79445457	228.5581806
44.80478764	228.5589652
44.82497692	228.569881
44.84494209	228.5818815
44.86550808	228.5746351
44.87577438	228.5719811
44.88679409	228.5665347
44.8970747	228.5607884
44.90739346	228.5538188
44.91756916	228.54348
44.92774963	228.5225484
44.93784428	228.5007398
44.94791985	228.4758388
44.96764183	228.4445914
44.98664856	228.421075
45.00555992	228.405936
45.01562119	228.3960125
45.03522873	228.3892045
45.05457878	228.3981126
45.07399082	228.3994511
45.09355068	228.3928277
45.11359215	228.388466
45.1331234	228.3928508
45.1432085	228.390843
45.16321182	228.3849351
45.17343521	228.3750578
45.18377781	228.3710422
45.19404411	228.3718038
45.20412445	228.3784502
45.21416187	228.3733269
45.22464275	228.3675113
45.23468494	228.3612111
45.24538517	228.3537338
45.25580883	228.3380409
45.26639462	228.3313945
45.27665615	228.3263866
45.29687405	228.3041165
45.30696392	228.2832079
45.31723499	228.2664534
45.33746719	228.2385061
45.35700321	228.2158437
45.37642002	228.1871348
45.39586544	228.1594414
45.4152441	228.1482256
45.43431759	228.1408176
45.45359135	228.1386713
45.47340393	228.1417176
45.48374176	228.1438869
45.49395561	228.1509257
45.50418854	228.1609876
45.52438736	228.1632723
45.53469181	228.1511564
45.54540157	228.1386021
45.55580139	228.128794
45.56612968	228.115755
45.57618141	228.1075624
45.58635712	228.0978928
45.60609341	228.0616374
45.62565804	228.0233051
45.6450367	228.0082814
45.66407204	228.0128509
45.68334579	228.0098738
45.69337368	228.0132432
45.71361542	228.0390673
45.73400497	228.0646837
45.75489998	228.072761
45.7656908	228.0640145
45.77665329	228.0528448
45.78752041	228.040152
45.7981205	228.0212512
45.80844402	228.0019581
45.81849575	227.9733416
45.83839893	227.911216
45.85766792	227.855506
45.87648392	227.8245586
45.89495659	227.8075272
45.91415405	227.8063964
45.93358517	227.8204508
45.95322132	227.8423055
45.97265244	227.8589677
45.98283768	227.863491
45.99320412	227.8630756
46.00366592	227.861114
46.01430416	227.8571446
46.02472782	227.8476365
46.03530407	227.8411516
46.04542255	227.8304896
46.05569363	227.8100888
46.06590271	227.7855801
46.07616425	227.7664948
46.0863924	227.7469017
46.09660149	227.7395398
46.11609936	227.7155389
46.13579273	227.6964073
46.14612103	227.6831837
46.16636276	227.6707447
46.17666721	227.6623906
46.19648457	227.6448745
46.20650291	227.6354125
46.22633457	227.6132116
46.23653412	227.600288
46.2469101	227.5941032
46.26703739	227.5785026
46.286726	227.5680483
46.29678249	227.5511322
46.31698132	227.5414626
46.327281	227.5302468
46.34676933	227.5214772
46.35695457	227.5164693
46.3764286	227.4975685
46.39688969	227.4792216
46.4169693	227.4442356
46.43619537	227.4171653
46.45595074	227.3908565
46.47545815	227.3636477
46.49499416	227.3532858
46.51415348	227.3563782
46.53383732	227.3427392
46.54398441	227.3350312
46.56439304	227.3286617
46.58461571	227.3367159
46.60464287	227.3319388
46.61482811	227.3291694
46.62530422	227.3307618
46.63589001	227.3307618
46.64649963	227.3294925
46.65706158	227.3307156
46.66749001	227.3238153
46.67785645	227.3109379
46.68848038	227.2918525
46.69915199	227.2690285
46.7097044	227.2448429
46.7203474	227.2204496
46.74058914	227.1718938
46.76012993	227.119184
46.77930832	227.0716667
46.79829597	227.0315805
46.8170166	227.0136028
46.83546543	227.0031486
46.85415268	227.0089411
46.87395096	227.025211
46.88403606	227.0337036
46.90399647	227.0657588
46.91408634	227.0731206
46.92447186	227.0788208
46.93516731	227.0790747
46.94581985	227.0654126
46.95620537	227.0534352
46.96734428	227.0363114
46.98748589	226.9945867
46.997509	226.9680241
47.017169	226.9027599
47.0366478	226.8460807
47.05601215	226.818918
47.07505703	226.8101485
47.09424973	226.8116947
47.11428642	226.8152256
47.13444233	226.8317724
47.1444416	226.8380957
47.1547699	226.8437729
47.16491699	226.8386958
47.17538834	226.8248952
47.18586445	226.8115793
47.19681263	226.7969941
47.20760345	226.7812781
47.21785069	226.7653313
47.22853184	226.7411688
47.24849224	226.6857127
47.26847649	226.6236102
47.28795052	226.5838701
47.30670452	226.5589229
47.32554436	226.5466917
47.34498978	226.5364682
47.35501289	226.5282755
47.37505913	226.5197829
47.39463806	226.5061208
47.41410732	226.4860661
47.43390083	226.4672808
47.45417595	226.4633575
47.47376442	226.4533648
47.48381615	226.4509417
47.50406265	226.4298485
47.51424789	226.4202019
47.52495766	226.4139017
47.53539562	226.4119401
47.5454855	226.404209
47.55555153	226.3999396
47.56589413	226.3923701
47.58638382	226.3655997
47.59645462	226.3531377
47.60736465	226.340191
47.61741161	226.3259751
47.62756348	226.3101898
47.63757706	226.2925814
47.64768124	226.2712806
47.66774178	226.2230478
47.67776012	226.1961621
47.68790722	226.1740074
47.70752907	226.138306
47.72665501	226.1047508
47.74597645	226.0703417
47.76568413	226.0416559
47.78488159	226.0312939
47.79494762	226.0291708
47.81422138	226.0183473
47.83415318	226.00907
47.84436703	226.0033467
47.85465717	226.0035774
47.86509514	226.0029774
47.87538052	225.9963079
47.8856039	225.9875152
47.89576054	225.9722839
47.90609837	225.9529446
47.91665554	225.9332592
47.92706966	225.9149354
47.93727875	225.8882112
47.94766903	225.8687566
47.9672575	225.8199008
47.98650742	225.7625985
48.0060339	225.7143658
48.02531242	225.6851954
48.0443716	225.6582866
48.06353092	225.6514555
48.08300495	225.6530941
48.09329987	225.6617483
48.10335159	225.6709102
48.11369419	225.6788028
48.12420368	225.6842953
48.13459396	225.6907802
48.14507484	225.6892801
48.15587044	225.6764719
48.16684723	225.657825
48.17804337	225.6366857
48.18880558	225.6088077
48.19943428	225.5785757
48.20985317	225.5464513
48.22960854	225.4704328
48.24931145	225.3909296
48.26815605	225.329381
48.28676701	225.3074109
48.3052063	225.2911871
48.32374096	225.2868485
48.343153	225.2809175
48.36297989	225.293218
48.38271618	225.2873793
48.40273857	225.2693555
48.4131813	225.253501
48.42374802	225.2411313
48.43456745	225.2295693
48.4445715	225.2141994
48.45530033	225.1917908
48.46545219	225.1643743
48.47581387	225.1380425
48.49606037	225.0854942
48.50610256	225.0620471
48.51622105	225.0386923
48.53602409	225.0011908
48.5554409	224.9799592
48.57479095	224.9540428
48.58510017	224.9357882
48.60536575	224.9152258
48.6153698	224.9058562
48.62543583	224.8986098
48.64524841	224.8746549
48.66568565	224.8411921
48.6857605	224.8173988
48.69593143	224.8046829
48.71584892	224.7757663
48.72586727	224.7531731
48.74578953	224.7084021
48.75582218	224.6832934
48.76610756	224.6648311
48.78585815	224.6355222
48.79611015	224.6212832
48.81560326	224.5846125
48.835392	224.5463032
48.84567738	224.5316488
48.85576725	224.5169943
48.86580944	224.5034246
48.87599945	224.4850315
48.8954258	224.4474838
48.91508579	224.4035436
48.93459797	224.3602265
48.94474506	224.3403564
48.96405697	224.3092937
48.9831686	224.2776078
49.00273323	224.2434064
49.0225172	224.2250826
49.04243469	224.208005
49.06223774	224.1934428
49.08236504	224.1674572
49.09307957	224.1579029
49.10349369	224.143387
49.11420822	224.1307172
49.12475586	224.1251785
49.13533211	224.1105933
49.14596558	224.0935619
49.15649891	224.0700917
49.16693211	224.0374134
49.17771339	224.0077353
49.18794155	223.9755417
49.19847012	223.9388249
49.20862675	223.904485
49.22789097	223.8303359
49.24711227	223.7597176
49.26601887	223.702623
49.28473473	223.6589828
49.30331707	223.638305
49.3217659	223.6315894
49.34093952	223.6275046
49.35094357	223.6244814
49.36118603	223.6273661
49.37122822	223.6325125
49.38168049	223.6339202
49.39194679	223.6320279
49.40223694	223.6254737
49.41301346	223.6079115
49.42389011	223.578118
49.43502426	223.548186
49.44595337	223.5193848
49.45682526	223.4913222
49.46699142	223.4553438
49.4773531	223.4178654
49.49729919	223.3227384
49.51665878	223.244943
49.53596592	223.1889792
49.55469608	223.1589088
49.57325935	223.1322308
49.5925045	223.1314923
49.60273266	223.1270613
49.61299896	223.1176917
49.62300301	223.109776
49.6331501	223.109176
49.64340687	223.1038911
49.65344429	223.0886598
49.66396809	223.0776055
49.67403889	223.0534199
49.68521118	223.027665
49.69579697	222.9945714
49.70667839	222.9668087
49.71713543	222.9392768
49.7274065	222.9115834
49.73748207	222.8763666
49.74787712	222.8353111
49.76783752	222.7577002
49.78749752	222.685305
49.8065424	222.6442264
49.82527733	222.6082019
49.84418869	222.5743005
49.86406803	222.5460302
49.88314152	222.5275448
49.89375114	222.5178059
49.91278648	222.4864662
49.92288589	222.4675655
49.94264603	222.4251714
49.96281624	222.3857314
49.97312069	222.3650998
49.99267578	222.3241597
50.00284672	222.305282
50.01299381	222.2792732
50.0232029	222.2547876
50.04356861	222.2117936
50.05400181	222.1897773
50.07389545	222.1562683
50.08398533	222.1325673
50.09418964	222.1107587
50.10456085	222.0871732
50.11498451	222.0634261
50.12545109	222.0369788
50.13595581	222.0158165
50.14617443	221.9904077
50.15678406	221.9665452
50.1765728	221.9053428
50.1967144	221.8406325
50.21678925	221.77913
50.23649693	221.725197
50.25547504	221.6806798
50.27478218	221.6367858
50.29408932	221.5902608
50.30428886	221.5619443
50.32347202	221.530143
50.34292221	221.4965186
50.36233425	221.4640249
50.38238525	221.4252772
50.40272236	221.3936144
50.41273594	221.3784523
50.42281151	221.359113
50.43284893	221.3365198
50.44303894	221.306334
50.45341015	221.2731249
50.46380043	221.2377697
50.4741621	221.2061761
50.48425674	221.1720439
50.49445629	221.1488276
50.51376343	221.086402
50.53298473	221.0182531
50.55206776	220.9641586
50.57137012	220.9145181
50.59048176	220.8853939
50.60929775	220.8595698
50.62963963	220.8368381
50.63987732	220.8280916
50.65016747	220.8218836
50.66067219	220.8153757
50.67085743	220.8049907
50.68166733	220.7889515
50.69224358	220.7565733
50.70309162	220.7233643
50.714221	220.6833473
50.72533131	220.6413917
50.73583603	220.6001978
50.74698925	220.5541805
50.75706959	220.5027631
50.76726437	220.4548534
50.78691959	220.3559879
50.80633163	220.2695613
50.82534313	220.2049895
50.84348679	220.1538951
50.86181641	220.1207323
50.88075161	220.0875463
50.89091301	220.0763535
50.91038227	220.0550296
50.93016148	220.0347903
50.94030857	220.0207128
50.95036507	220.0011197
50.96072674	219.9768649
50.97145081	219.943402
50.98213196	219.9189395
50.99256039	219.8905076
51.00343227	219.8541369
51.01366997	219.8185508
51.02379799	219.7747491
51.03386402	219.7311088
51.04393005	219.6881379
51.05407238	219.6460439
51.07373238	219.5730255
51.09333038	219.5179848
51.11249447	219.4759139
51.13232613	219.4376739
51.15271568	219.3912413
51.1629343	219.3717405
51.17313862	219.3476934
51.1931324	219.2928604
51.21302605	219.232881
51.23343945	219.1630013
51.24349117	219.138908
51.25389099	219.1064836
51.2741518	219.0499429
51.28417492	219.0231264
51.3040781	218.9466695
51.31425858	218.908891
51.32452011	218.874205
51.33468151	218.8475501
51.34469032	218.8124256
51.36439323	218.7542463
51.38400555	218.6896745
51.40387535	218.6303182
